CustomerID,description,preference_score,preference_strength,frequency,monetary,recency_days
16625,JUMBO BAG TOYS ,0.887989,Strong Preference,1,19.500000,184
16625,NATURAL SLATE HEART CHALKBOARD ,0.875271,Strong Preference,1,17.700000,184
16626,AGED GLASS SILVER T-LIGHT HOLDER,0.901625,Strong Preference,5,70.200000,37
16626,IVORY KITCHEN SCALES,0.752106,Moderate Preference,3,102.000000,23
16626,MINT KITCHEN SCALES,0.752106,Moderate Preference,3,102.000000,23
16626,DRAWER KNOB CRACKLE GLAZE IVORY,0.733089,Moderate Preference,3,89.100000,37
16626,DRAWER KNOB CRACKLE GLAZE PINK,0.731420,Moderate Preference,3,79.200000,23
16628,DOORMAT HEARTS,0.905808,Strong Preference,3,63.600000,45
16628,RECYCLING BAG RETROSPOT ,0.890105,Strong Preference,3,42.000000,16
16628,JUMBO BAG OWLS,0.767629,Moderate Preference,2,62.400000,16
16628,JUMBO BAG RED RETROSPOT,0.767629,Moderate Preference,2,62.400000,16
16628,JUMBO STORAGE BAG SUKI,0.767629,Moderate Preference,2,62.400000,16
16629,ICE CREAM PEN LIP GLOSS ,0.890000,Strong Preference,1,30.000000,5
16629,ICE CREAM SUNDAE LIP GLOSS,0.890000,Strong Preference,1,30.000000,5
16629,BUBBLEGUM RING ASSORTED,0.810020,Strong Preference,1,15.120000,5
16629,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.800559,Strong Preference,1,13.920000,5
16629,NOVELTY BISCUITS CAKE STAND 3 TIER,0.762722,Moderate Preference,1,9.950000,5
16633,PARTY BUNTING,0.973333,Strong Preference,3,99.000000,24
16633,VICTORIAN GLASS HANGING T-LIGHT,0.791638,Moderate Preference,2,75.000000,24
16633,WHITE WIRE EGG HOLDER,0.745846,Moderate Preference,2,45.000000,24
16633,VICTORIAN  METAL POSTCARD SPRING,0.736589,Moderate Preference,2,40.560000,24
16633,SWEETHEART WIRE WALL TIDY,0.734905,Moderate Preference,2,39.800000,24
16634,PAPER BUNTING WHITE LACE,0.943025,Strong Preference,1,53.100000,132
16634,BLUE/CREAM STRIPE CUSHION COVER ,0.831397,Strong Preference,1,30.000000,281
16634,CREAM CUPID HEARTS COAT HANGER,0.816858,Strong Preference,1,26.000000,281
16634,CREAM SWEETHEART MINI CHEST,0.814890,Strong Preference,1,25.500000,281
16634,KEY CABINET MA CAMPAGNE,0.789907,Moderate Preference,1,19.900000,281
16637,3 TIER SWEETHEART GARDEN SHELF,0.965556,Strong Preference,2,107.850000,33
16637,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.846611,Strong Preference,2,27.840000,33
16637,POPPY'S PLAYHOUSE BEDROOM ,0.838013,Strong Preference,2,25.200000,33
16637,VINTAGE  2 METER FOLDING RULER,0.582344,Moderate Preference,1,19.800000,33
16637,4 TRADITIONAL SPINNING TOPS,0.571365,Moderate Preference,1,17.400000,33
16638,HAND WARMER BABUSHKA DESIGN,0.845814,Strong Preference,2,61.200000,239
16638,FUSCHIA VOILE POINTY SHOE DEC,0.761411,Moderate Preference,2,8.190000,8
16638,DECORATIVE HANGING SHELVING UNIT,0.687734,Moderate Preference,1,119.900000,187
16638,HOT WATER BOTTLE I AM SO POORLY,0.651205,Moderate Preference,1,37.200000,8
16638,DIAMANTE RING ASSORTED IN BOX.,0.649434,Moderate Preference,1,81.360000,200
16639,WHITE HANGING HEART T-LIGHT HOLDER,0.882184,Strong Preference,2,53.100000,116
16639,SMALL IVORY HEART WALL ORGANISER,0.658009,Moderate Preference,1,59.400000,116
16639,NATURAL SLATE HEART CHALKBOARD ,0.655000,Moderate Preference,1,70.800000,145
16639,JAM MAKING SET WITH JARS,0.557049,Moderate Preference,1,25.500000,145
16639,FELTCRAFT 6 FLOWER FRIENDS,0.555930,Moderate Preference,1,25.200000,145
16641,HANGING MINI COLOURED BOTTLES,0.890000,Strong Preference,1,30.240000,15
16641,PINK GOOSE FEATHER TREE 60CM,0.859844,Strong Preference,1,23.400000,15
16641,WHITE GOOSE FEATHER TREE 60CM ,0.859844,Strong Preference,1,23.400000,15
16641,ANGEL DECORATION 3 BUTTONS ,0.842458,Strong Preference,1,20.160000,15
16641,ANGEL DECORATION STARS ON DRESS,0.842458,Strong Preference,1,20.160000,15
16642,WHITE WOOD GARDEN PLANT LADDER,0.890000,Strong Preference,1,34.000000,117
16642,RIDGED GLASS T-LIGHT HOLDER,0.880150,Strong Preference,1,31.200000,117
16642,CLASSIC METAL BIRDCAGE PLANT HOLDER,0.857135,Strong Preference,1,25.500000,117
16642,PLEASE ONE PERSON METAL SIGN,0.855790,Strong Preference,1,25.200000,117
16642,POTTING SHED TWINE,0.855790,Strong Preference,1,25.200000,117
16643,POLKADOT PEN,0.890000,Strong Preference,1,40.800000,155
16643,ASSORTED COLOUR BIRD ORNAMENT,0.845078,Strong Preference,1,27.040000,155
16643,SET 10 LIGHTS NIGHT OWL,0.844917,Strong Preference,1,27.000000,155
16643,CREAM SWEETHEART MINI CHEST,0.838722,Strong Preference,1,25.500000,155
16643,PICNIC BASKET WICKER SMALL,0.831262,Strong Preference,1,23.800000,155
16644,PLASTERS IN TIN SKULLS,0.914790,Strong Preference,1,19.800000,87
16644,LUNCH BAG  BLACK SKULL.,0.891105,Strong Preference,1,16.500000,87
16644,BOYS VINTAGE TIN SEASIDE BUCKET,0.890000,Strong Preference,1,20.400000,122
16644,36 PENCILS TUBE RED RETROSPOT,0.887413,Strong Preference,1,20.000000,122
16644,36 PENCILS TUBE SKULLS,0.887413,Strong Preference,1,20.000000,122
16647,SMALL CERAMIC TOP STORAGE JAR ,0.920702,Strong Preference,2,49.800000,79
16647,RETROSPOT TEA SET CERAMIC 11 PC ,0.866849,Strong Preference,2,29.700000,79
16647,SET OF 2 TEA TOWELS APPLE AND PEARS,0.588668,Moderate Preference,1,19.500000,79
16647,DOORMAT UNION FLAG,0.537317,Moderate Preference,1,15.900000,114
16647,ROUND CAKE TIN VINTAGE RED,0.537317,Moderate Preference,1,15.900000,114
16652,HANGING JAM JAR T-LIGHT HOLDER,0.951933,Strong Preference,3,207.360000,19
16652,COLOUR GLASS T-LIGHT HOLDER HANGING,0.951167,Strong Preference,3,205.200000,19
16652,REGENCY CAKESTAND 3 TIER,0.923333,Strong Preference,3,302.700000,122
16652,ALARM CLOCK BAKELIKE IVORY,0.877829,Strong Preference,3,75.000000,19
16652,ALARM CLOCK BAKELIKE PINK,0.877829,Strong Preference,3,75.000000,19
16654,HEART OF WICKER LARGE,0.939544,Strong Preference,1,35.400000,97
16654,POLKADOT PEN,0.937842,Strong Preference,1,40.800000,145
16654,PENS ASSORTED FUNNY FACE,0.906367,Strong Preference,1,30.600000,145
16654,LARGE MEDINA STAMPED METAL BOWL ,0.893127,Strong Preference,1,19.800000,51
16654,BISCUIT TIN VINTAGE RED,0.889190,Strong Preference,1,40.500000,278
16655,BREAD BIN DINER STYLE IVORY,0.950581,Strong Preference,2,119.600000,95
16655,BREAD BIN DINER STYLE MINT,0.950581,Strong Preference,2,119.600000,95
16655,GREY HEART HOT WATER BOTTLE,0.948307,Strong Preference,2,90.000000,41
16655,IVORY KITCHEN SCALES,0.876857,Strong Preference,2,51.000000,95
16655,DAISIES  HONEYCOMB GARLAND ,0.855169,Strong Preference,2,39.600000,95
16656,CAMOUFLAGE DESIGN TEDDY,0.987992,Strong Preference,9,3124.800000,5
16656,BAG 250g SWIRLY MARBLES,0.869752,Strong Preference,8,881.280000,5
16656,VINTAGE SNAP CARDS,0.851598,Strong Preference,8,622.080000,5
16656,TRAVEL CARD WALLET KEEP CALM,0.773781,Moderate Preference,6,1036.800000,5
16656,ALARM CLOCK BAKELIKE CHOCOLATE,0.716454,Moderate Preference,6,345.000000,5
16657,FOOD/DRINK SPONGE STICKERS,0.952015,Strong Preference,2,20.580000,58
16657,WOODLAND PARTY BAG + STICKER SET,0.878364,Strong Preference,2,11.550000,58
16657,LUNCH BOX I LOVE LONDON,0.857328,Strong Preference,2,9.750000,58
16657,ABSTRACT CIRCLES POCKET BOOK,0.840532,Strong Preference,2,8.500000,58
16657,RETROSPOT PARTY BAG + STICKER SET,0.810212,Strong Preference,2,6.600000,58
16658,GLASS STAR FROSTED T-LIGHT HOLDER,0.890000,Strong Preference,1,69.300000,278
16658,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0.814712,Strong Preference,1,31.800000,278
16658,ANTIQUE SILVER TEA GLASS ETCHED,0.681351,Moderate Preference,1,7.500000,278
16658,CARD MOTORBIKE SANTA,0.647609,Moderate Preference,1,5.040000,278
16658,NATURAL SLATE CHALKBOARD LARGE ,0.646126,Moderate Preference,1,4.950000,278
16659,SET/20 STRAWBERRY PAPER NAPKINS ,0.890000,Strong Preference,1,20.400000,99
16659,SET/6 COLLAGE PAPER PLATES,0.878791,Strong Preference,1,18.720000,99
16660,EMBOSSED GLASS TEALIGHT HOLDER,0.921634,Strong Preference,1,101.760000,120
16660,GREEN REGENCY TEACUP AND SAUCER,0.890000,Strong Preference,1,122.400000,229
16660,ROSES REGENCY TEACUP AND SAUCER ,0.890000,Strong Preference,1,122.400000,229
16660,HANGING JAM JAR T-LIGHT HOLDER,0.737188,Moderate Preference,1,20.400000,229
16660,36 DOILIES DOLLY GIRL,0.724014,Moderate Preference,1,17.400000,229
16665,GRAND CHOCOLATECANDLE,0.890000,Strong Preference,1,52.200000,272
16665,ENAMEL BREAD BIN CREAM,0.816346,Strong Preference,1,25.500000,272
16665,BLACK TEA TOWEL CLASSIC DESIGN,0.763022,Moderate Preference,1,15.000000,272
16665,CHILDS BREAKFAST SET DOLLY GIRL ,0.722941,Moderate Preference,1,9.950000,272
16665,IVORY KITCHEN SCALES,0.707929,Moderate Preference,1,8.500000,272
16667,RED RETROSPOT APRON ,0.890000,Strong Preference,1,35.700000,194
16667,HANGING METAL STAR LANTERN,0.823805,Strong Preference,1,19.800000,194
16667,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.823805,Strong Preference,1,19.800000,194
16667,RED RETROSPOT UMBRELLA,0.812329,Strong Preference,1,17.850000,194
16667,PARTY CONES CARNIVAL ASSORTED,0.793219,Moderate Preference,1,15.000000,194
16668,FIRST AID TIN,0.965258,Strong Preference,3,78.000000,48
16668,FOLDING BUTTERFLY MIRROR HOT PINK ,0.886307,Strong Preference,3,29.880000,26
16668,MAGIC DRAWING SLATE PURDEY,0.730754,Moderate Preference,2,30.240000,26
16668,FRENCH ENAMEL CANDLEHOLDER,0.717565,Moderate Preference,2,37.800000,92
16668,VINTAGE SNAP CARDS,0.694390,Moderate Preference,2,20.400000,26
16670,RED RETROSPOT CAKE STAND,0.984403,Strong Preference,4,87.600000,15
16670,SET OF 2 TEA TOWELS APPLE AND PEARS,0.826733,Strong Preference,3,56.700000,15
16670,GREEN REGENCY TEACUP AND SAUCER,0.820699,Strong Preference,3,53.100000,15
16670,PINK REGENCY TEACUP AND SAUCER,0.820699,Strong Preference,3,53.100000,15
16670,WHITE HANGING HEART T-LIGHT HOLDER,0.820699,Strong Preference,3,53.100000,15
16671,PAPER CHAIN KIT 50'S CHRISTMAS ,0.890000,Strong Preference,1,816.000000,74
16671,TRADITIONAL CHRISTMAS RIBBONS,0.828547,Strong Preference,1,305.280000,74
16671,NOEL WOODEN BLOCK LETTERS ,0.818910,Strong Preference,1,261.600000,74
16672,GUMBALL COAT RACK,0.984886,Strong Preference,10,1179.900000,9
16672,ALARM CLOCK BAKELIKE RED ,0.857766,Strong Preference,8,675.000000,9
16672,ALARM CLOCK BAKELIKE ORANGE,0.829241,Strong Preference,8,472.500000,22
16672,SPACEBOY LUNCH BOX ,0.822844,Strong Preference,8,374.400000,9
16672,GUMBALL MAGAZINE RACK,0.821576,Strong Preference,7,810.000000,9
16674,T-LIGHT GLASS FLUTED ANTIQUE,0.890000,Strong Preference,1,15.000000,8
16674,VICTORIAN GLASS HANGING T-LIGHT,0.855009,Strong Preference,1,11.700000,8
16674,SET 6 PAPER TABLE LANTERN HEARTS ,0.849545,Strong Preference,1,11.250000,8
16674,SET OF 10 LANTERNS FAIRY LIGHT STAR,0.807809,Strong Preference,1,8.300000,8
16674,ANTIQUE SILVER TEA GLASS ENGRAVED,0.794184,Moderate Preference,1,7.500000,8
16676,CHILDS BREAKFAST SET CIRCUS PARADE,0.897949,Strong Preference,3,51.000000,123
16676,LUNCH BOX I LOVE LONDON,0.725134,Moderate Preference,2,46.800000,143
16676,ENAMEL FLOWER JUG CREAM,0.699871,Moderate Preference,2,35.700000,143
16676,GLASS  BEURRE DISH,0.696643,Moderate Preference,2,31.600000,123
16676,APRON APPLE DELIGHT,0.682805,Moderate Preference,2,29.700000,143
16678,HANGING HEART JAR T-LIGHT HOLDER,0.975417,Strong Preference,5,143.820000,28
16678,HANGING JAM JAR T-LIGHT HOLDER,0.946652,Strong Preference,5,102.000000,28
16678,CLOTHES PEGS RETROSPOT PACK 24 ,0.887565,Strong Preference,4,136.680000,8
16678,TRAVEL CARD WALLET VINTAGE TICKET,0.843450,Strong Preference,4,80.640000,8
16678,SET OF 4 PANTRY JELLY MOULDS,0.811822,Strong Preference,4,62.500000,28
16679,CHILLI LIGHTS,0.890000,Strong Preference,1,102.000000,276
16679,PAIR BUTTERFLY HAIR CLIPS,0.721253,Moderate Preference,1,15.000000,276
16679,SET OF 16 VINTAGE RED CUTLERY,0.707519,Moderate Preference,1,12.750000,276
16681,LONDON BUS COFFEE MUG,0.956871,Strong Preference,4,228.600000,54
16681,QUEENS GUARD COFFEE MUG,0.951543,Strong Preference,4,213.300000,54
16681,LUNCH BOX I LOVE LONDON,0.950564,Strong Preference,4,210.600000,54
16681,PACK OF 12 LONDON TISSUES ,0.891442,Strong Preference,4,97.440000,54
16681,SKULLS  WATER TRANSFER TATTOOS ,0.777441,Moderate Preference,3,102.000000,54
16682,CAMOUFLAGE LED TORCH,0.987938,Strong Preference,2,141.960000,2
16682,SKULLS  WATER TRANSFER TATTOOS ,0.973121,Strong Preference,2,119.000000,2
16682,PLASTERS IN TIN SPACEBOY,0.939016,Strong Preference,2,79.200000,2
16682,PACK OF 72 SKULL CAKE CASES,0.894150,Strong Preference,2,46.200000,2
16682,PACK OF 12 SPACEBOY TISSUES,0.809302,Strong Preference,2,16.320000,2
16684,LUNCH BOX I LOVE LONDON,0.972022,Strong Preference,6,1913.400000,48
16684,ROSES REGENCY TEACUP AND SAUCER ,0.938185,Strong Preference,6,1040.400000,48
16684,GREEN REGENCY TEACUP AND SAUCER,0.927406,Strong Preference,6,856.800000,48
16684,REGENCY CAKESTAND 3 TIER,0.880567,Strong Preference,5,1510.800000,48
16684,JAM MAKING SET WITH JARS,0.851804,Strong Preference,5,900.000000,48
16686,RETROSPOT TEA SET CERAMIC 11 PC ,0.985094,Strong Preference,4,84.150000,13
16686,POPPY'S PLAYHOUSE LIVINGROOM ,0.825317,Strong Preference,4,14.700000,13
16686,POPPY'S PLAYHOUSE KITCHEN,0.825317,Strong Preference,4,14.700000,13
16686,WOODEN OWLS LIGHT GARLAND ,0.757287,Moderate Preference,3,25.500000,13
16686,GUMBALL COAT RACK,0.725097,Moderate Preference,3,17.850000,13
16690,GLASS  BEURRE DISH,0.890000,Strong Preference,1,31.600000,111
16690,ANTIQUE SILVER T-LIGHT GLASS,0.804209,Strong Preference,1,15.000000,111
16690,SAVE THE PLANET MUG,0.804209,Strong Preference,1,15.000000,111
16690,VINTAGE BILLBOARD DRINK ME MUG,0.804209,Strong Preference,1,15.000000,111
16690,OPEN CLOSED METAL SIGN,0.757942,Moderate Preference,1,9.900000,111
16692,VINTAGE UNION JACK BUNTING,0.890000,Strong Preference,2,1126.000000,166
16692,POSTAGE,0.534867,Moderate Preference,1,150.000000,166
16693,ENAMEL FLOWER JUG CREAM,0.890000,Strong Preference,1,23.800000,181
16693,IVORY GIANT GARDEN THERMOMETER,0.804503,Strong Preference,1,11.900000,181
16693,POLKA DOT RAFFIA FOOD COVER,0.797740,Moderate Preference,1,11.250000,181
16693,ASSORTED COLOUR BIRD ORNAMENT,0.785315,Moderate Preference,1,10.140000,181
16693,SWEETHEART CAKESTAND 3 TIER,0.783065,Moderate Preference,1,9.950000,181
16696,PARTY BUNTING,0.953415,Strong Preference,2,217.800000,45
16696,GREEN REGENCY TEACUP AND SAUCER,0.750192,Moderate Preference,2,35.400000,123
16696,ROSES REGENCY TEACUP AND SAUCER ,0.750192,Moderate Preference,2,35.400000,123
16696,REGENCY TEAPOT ROSES ,0.646661,Moderate Preference,1,195.600000,123
16696,REGENCY SUGAR BOWL GREEN,0.586616,Moderate Preference,1,90.000000,123
16697,WHEELBARROW FOR CHILDREN ,0.890000,Strong Preference,1,12.750000,150
16697,RED PAPER PARASOL,0.836549,Strong Preference,1,8.850000,150
16697,SET 7 BABUSHKA NESTING BOXES,0.830751,Strong Preference,1,8.500000,150
16697,RECYCLED ACAPULCO MAT GREEN,0.826478,Strong Preference,1,8.250000,150
16697,RECYCLED ACAPULCO MAT RED,0.826478,Strong Preference,1,8.250000,150
16698,PAPER CHAIN KIT EMPIRE,0.906564,Strong Preference,2,1224.000000,136
16698,PAPER CHAIN KIT RETROSPOT,0.573262,Moderate Preference,1,306.000000,163
16698,EASTER CRAFT 4 CHICKS ,0.564572,Moderate Preference,1,264.000000,163
16698,PAPER CHAIN KIT SKULLS ,0.549409,Moderate Preference,1,204.000000,163
16700,JUMBO BAG RED RETROSPOT,0.978727,Strong Preference,6,159.900000,31
16700,LUNCH BAG RED RETROSPOT,0.941490,Strong Preference,6,115.500000,60
16700,ASSORTED COLOURS SILK FAN,0.819891,Strong Preference,5,59.760000,31
16700,PACK OF 12 LONDON TISSUES ,0.776163,Moderate Preference,5,34.800000,31
16700,JUMBO  BAG BAROQUE BLACK WHITE,0.773103,Moderate Preference,4,100.100000,60
16701,DOORMAT SPOTTY HOME SWEET HOME,0.961199,Strong Preference,3,202.500000,39
16701,TEA BAG PLATE RED RETROSPOT,0.870262,Strong Preference,3,81.600000,99
16701,WRAP I LOVE LONDON ,0.864818,Strong Preference,3,63.000000,61
16701,ALARM CLOCK BAKELIKE RED ,0.851144,Strong Preference,3,52.500000,61
16701,MAGNETS PACK OF 4 VINTAGE COLLAGE,0.844485,Strong Preference,3,43.080000,39
16705,JAM MAKING SET WITH JARS,0.927519,Strong Preference,6,315.000000,8
16705,WHITE HANGING HEART T-LIGHT HOLDER,0.908682,Strong Preference,5,816.000000,8
16705,DOORMAT ENGLISH ROSE ,0.853494,Strong Preference,5,337.500000,8
16705,DOORMAT NEW ENGLAND,0.853494,Strong Preference,5,337.500000,8
16705,DOORMAT RED RETROSPOT,0.761231,Moderate Preference,4,270.000000,8
16706,EDWARDIAN PARASOL NATURAL,0.956667,Strong Preference,2,23.800000,8
16706,WHITE WOOD GARDEN PLANT LADDER,0.934286,Strong Preference,2,19.900000,8
16706,EDWARDIAN PARASOL RED,0.920782,Strong Preference,2,17.850000,8
16706,3D SHEET OF CAT STICKERS,0.730471,Moderate Preference,2,3.400000,8
16706,3D SHEET OF DOG STICKERS,0.730471,Moderate Preference,2,3.400000,8
16709,REGENCY CAKESTAND 3 TIER,0.932932,Strong Preference,2,306.000000,109
16709,WOODEN CROQUET GARDEN SET,0.903315,Strong Preference,2,204.000000,109
16709,UNION STRIPE WITH FRINGE  HAMMOCK,0.834761,Strong Preference,2,79.500000,109
16709,WOODEN ROUNDERS GARDEN SET ,0.832771,Strong Preference,2,107.800000,155
16709,ASSORTED COLOUR BIRD ORNAMENT,0.823030,Strong Preference,2,67.600000,109
16710,SPACEBOY LUNCH BOX ,0.900161,Strong Preference,5,21.450000,48
16710,WRAP POPPIES  DESIGN,0.784734,Moderate Preference,3,42.000000,48
16710,ASSORTED COLOURS SILK FAN,0.778979,Moderate Preference,3,39.840000,48
16710,ROSES REGENCY TEACUP AND SAUCER ,0.741307,Moderate Preference,3,35.400000,117
16710,ALARM CLOCK BAKELIKE RED ,0.721217,Moderate Preference,3,30.000000,123
16711,ENAMEL BREAD BIN CREAM,0.932535,Strong Preference,2,175.200000,50
16711,EDWARDIAN PARASOL NATURAL,0.675599,Moderate Preference,1,297.000000,212
16711,EDWARDIAN PARASOL BLACK,0.631002,Moderate Preference,1,214.200000,267
16711,ENAMEL COLANDER CREAM,0.597803,Moderate Preference,1,44.550000,50
16711,GLASS APOTHECARY BOTTLE ELIXIR,0.592520,Moderate Preference,1,41.400000,50
16712,LUNCH BAG WOODLAND,0.973794,Strong Preference,6,66.000000,4
16712,LUNCH BAG SPACEBOY DESIGN ,0.864958,Strong Preference,5,47.850000,4
16712,VINTAGE CREAM DOG FOOD CONTAINER,0.831183,Strong Preference,4,76.500000,4
16712,LUNCH BAG ALPHABET DESIGN,0.807115,Strong Preference,4,59.400000,4
16712,VINTAGE CREAM CAT FOOD CONTAINER,0.803450,Strong Preference,4,57.150000,4
16713,3 HOOK PHOTO SHELF ANTIQUE WHITE,0.926588,Strong Preference,5,85.000000,25
16713,WOOD S/3 CABINET ANT WHITE FINISH,0.918098,Strong Preference,5,76.550000,25
16713,WOOD 2 DRAWER CABINET WHITE FINISH,0.905480,Strong Preference,5,65.500000,25
16713,ENAMEL BREAD BIN CREAM,0.876797,Strong Preference,4,165.750000,53
16713,ALARM CLOCK BAKELIKE GREEN,0.875225,Strong Preference,5,45.000000,25
16714,VINTAGE RED KITCHEN CABINET,0.890000,Strong Preference,1,250.000000,227
16714,HOMEMADE JAM SCENTED CANDLES,0.741967,Moderate Preference,1,34.800000,227
16714,DOORMAT HEARTS,0.735314,Moderate Preference,1,31.800000,227
16714,HEART FILIGREE DOVE  SMALL,0.731024,Moderate Preference,1,30.000000,227
16714,Bank Charges,0.724362,Moderate Preference,1,15.000000,128
16716,3 HOOK PHOTO SHELF ANTIQUE WHITE,0.890000,Strong Preference,2,901.200000,176
16717,WHITE HANGING HEART T-LIGHT HOLDER,0.963818,Strong Preference,3,70.800000,72
16717,WOOD S/3 CABINET ANT WHITE FINISH,0.780420,Moderate Preference,2,53.700000,72
16717,PARTY BUNTING,0.775489,Moderate Preference,2,39.600000,5
16717,WOODEN FRAME ANTIQUE WHITE ,0.764758,Moderate Preference,2,35.400000,5
16717,FAMILY ALBUM WHITE PICTURE FRAME,0.760904,Moderate Preference,2,34.000000,5
16718,CHRISTMAS LIGHTS 10 REINDEER,0.890000,Strong Preference,1,51.000000,279
16718,GLASS JAR PEACOCK BATH SALTS,0.881934,Strong Preference,1,47.200000,279
16718,SMALL SILVER TRELLIS CANDLEPOT,0.852087,Strong Preference,1,35.400000,279
16718,BLUE DRAGONFLY HELICOPTER,0.841017,Strong Preference,1,31.800000,279
16718,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,0.833984,Strong Preference,1,29.700000,279
16719,ALARM CLOCK BAKELIKE RED ,0.875137,Strong Preference,4,75.000000,58
16719,CHILLI LIGHTS,0.873981,Strong Preference,4,74.100000,58
16719,WHITE HANGING HEART T-LIGHT HOLDER,0.865555,Strong Preference,4,67.850000,58
16719,ALARM CLOCK BAKELIKE ORANGE,0.841091,Strong Preference,4,52.500000,58
16719,REX CASH+CARRY JUMBO SHOPPER,0.757817,Moderate Preference,5,7.600000,58
16721,ANTIQUE GLASS PLACE SETTING,0.890000,Strong Preference,1,30.000000,171
16721,HEART FILIGREE DOVE LARGE,0.841195,Strong Preference,1,19.800000,171
16721,SMALL SILVER TRELLIS CANDLEPOT,0.828178,Strong Preference,1,17.700000,171
16721,IVORY LOVE BIRD CANDLE,0.809106,Strong Preference,1,15.000000,171
16721,VICTORIAN  METAL POSTCARD SPRING,0.797235,Moderate Preference,1,13.520000,171
16722,SKULLS AND CROSSBONES WRAP,0.929988,Strong Preference,9,115.500000,9
16722,LUNCH BAG  BLACK SKULL.,0.866418,Strong Preference,7,198.000000,9
16722,LUNCH BAG SPACEBOY DESIGN ,0.792361,Moderate Preference,6,148.500000,9
16722,LUNCH BAG WOODLAND,0.783433,Moderate Preference,6,132.000000,9
16722,LUNCH BAG SUKI DESIGN ,0.740139,Moderate Preference,5,148.500000,9
16723,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,0.984118,Strong Preference,1,165.000000,1
16723,PHOTO FRAME 3 CLASSIC HANGING,0.792634,Moderate Preference,1,49.750000,17
16723,ICE CREAM BUBBLES,0.774785,Moderate Preference,1,39.840000,17
16723,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.746202,Moderate Preference,1,27.840000,17
16723,REGENCY CAKESTAND 3 TIER,0.739250,Moderate Preference,1,25.500000,17
16725,CHILLI LIGHTS,0.901071,Strong Preference,3,69.300000,249
16725,EDWARDIAN PARASOL BLACK,0.832981,Strong Preference,3,29.750000,211
16725,SET OF 3 COLOURED  FLYING DUCKS,0.819606,Strong Preference,3,27.250000,225
16725,RED RETROSPOT MUG,0.810943,Strong Preference,3,23.600000,211
16725,RED RETROSPOT PUDDING BOWL,0.798527,Moderate Preference,3,21.250000,218
16726,NATURAL SLATE HEART CHALKBOARD ,0.927509,Strong Preference,3,44.250000,106
16726,PICTURE DOMINOES,0.884748,Strong Preference,3,29.000000,106
16726,SET OF 3 HEART COOKIE CUTTERS,0.879411,Strong Preference,3,27.500000,106
16726,DOORMAT 3 SMILEY CATS,0.794219,Moderate Preference,2,55.650000,106
16726,DOORMAT WELCOME PUPPIES,0.759944,Moderate Preference,2,39.750000,106
16727,WHITE HANGING HEART T-LIGHT HOLDER,0.890000,Strong Preference,1,17.700000,274
16727,6 RIBBONS RUSTIC CHARM,0.880488,Strong Preference,1,16.500000,274
16727,RIBBON REEL CHRISTMAS SOCK BAUBLE,0.880488,Strong Preference,1,16.500000,274
16727,RIBBON REEL SNOWY VILLAGE,0.880488,Strong Preference,1,16.500000,274
16727,FELTCRAFT CUSHION OWL,0.867636,Strong Preference,1,15.000000,274
16728,GUMBALL COAT RACK,0.946322,Strong Preference,3,48.450000,76
16728,GLASS JAR PEACOCK BATH SALTS,0.871148,Strong Preference,3,23.600000,76
16728,GAOLERS KEYS DECORATIVE GARDEN ,0.751673,Moderate Preference,2,33.750000,76
16728,POTTERING IN THE SHED METAL SIGN,0.739459,Moderate Preference,3,6.240000,76
16728,WASHROOM METAL SIGN,0.706888,Moderate Preference,3,4.350000,76
16729,LUNCH BOX I LOVE LONDON,0.952331,Strong Preference,13,183.300000,8
16729,ASSORTED COLOUR BIRD ORNAMENT,0.912394,Strong Preference,11,283.920000,8
16729,LUNCH BAG RED RETROSPOT,0.859381,Strong Preference,11,138.600000,8
16729,LUNCH BAG APPLE DESIGN,0.849659,Strong Preference,11,140.250000,24
16729,CLOTHES PEGS RETROSPOT PACK 24 ,0.824073,Strong Preference,11,85.800000,8
16730,BOX OF 24 COCKTAIL PARASOLS,0.927118,Strong Preference,2,31.500000,144
16730,STARS GIFT TAPE ,0.898890,Strong Preference,2,24.720000,144
16730,GUMBALL COAT RACK,0.688730,Moderate Preference,1,30.600000,144
16730,NATURAL SLATE RECTANGLE CHALKBOARD,0.638275,Moderate Preference,1,19.800000,144
16730,PARTY BUNTING,0.638275,Moderate Preference,1,19.800000,144
16734,DOUGHNUT LIP GLOSS ,0.890000,Strong Preference,1,50.000000,24
16734,WOODEN ROUNDERS GARDEN SET ,0.866164,Strong Preference,1,39.800000,24
16734,WOODEN SKITTLES GARDEN SET,0.843175,Strong Preference,1,31.900000,24
16734,WOODEN CROQUET GARDEN SET,0.836475,Strong Preference,1,29.900000,24
16734,CHILDRENS CUTLERY DOLLY GIRL ,0.776351,Moderate Preference,1,16.600000,24
16735,WHITE HANGING HEART T-LIGHT HOLDER,0.986721,Strong Preference,3,132.750000,8
16735,COLOUR GLASS T-LIGHT HOLDER HANGING,0.935712,Strong Preference,3,72.800000,8
