CustomerID,churn_probability,churn_prediction,threshold,churn_risk,predicted_revenue,revenue_segment,customer_segment
16767,0.105834,0,0.442809,Low Risk,1519.400000,Medium Value,Standard Customer
16768,0.305014,0,0.442809,Low Risk,269.040000,Low Value,Standard Customer
16769,0.689369,1,0.442809,High Risk,175.030000,Low Value,At-Risk Customer
16770,0.264790,0,0.442809,Low Risk,357.010000,Low Value,Standard Customer
16771,0.247892,0,0.442809,Low Risk,508.780000,Medium Value,Standard Customer
16774,0.307216,0,0.442809,Low Risk,398.430000,Low Value,Standard Customer
16775,0.155815,0,0.442809,Low Risk,886.950000,Medium Value,Standard Customer
16777,0.554920,1,0.442809,Medium Risk,180.260000,Low Value,Standard Customer
16778,0.713683,1,0.442809,High Risk,188.490000,Low Value,At-Risk Customer
16779,0.085836,0,0.442809,Low Risk,3405.870000,High Value,Loyal High-Value Customer
16780,0.388545,0,0.442809,Medium Risk,188.510000,Low Value,Standard Customer
16781,0.714612,1,0.442809,High Risk,297.470000,Low Value,At-Risk Customer
16782,0.104252,0,0.442809,Low Risk,1074.270000,Medium Value,Standard Customer
16788,0.271526,0,0.442809,Low Risk,191.190000,Low Value,Standard Customer
16791,0.167412,0,0.442809,Low Risk,472.970000,Low Value,Standard Customer
16792,0.678852,1,0.442809,High Risk,234.200000,Low Value,At-Risk Customer
16794,0.175724,0,0.442809,Low Risk,121.900000,Low Value,Standard Customer
16795,0.718220,1,0.442809,High Risk,59.170000,Low Value,At-Risk Customer
16801,0.277618,0,0.442809,Low Risk,585.420000,Medium Value,Standard Customer
16804,0.677815,1,0.442809,High Risk,201.520000,Low Value,At-Risk Customer
16805,0.371035,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16806,0.248639,0,0.442809,Low Risk,459.410000,Low Value,Standard Customer
16807,0.313807,0,0.442809,Low Risk,376.260000,Low Value,Standard Customer
16808,0.395796,0,0.442809,Medium Risk,188.870000,Low Value,Standard Customer
16809,0.250121,0,0.442809,Low Risk,211.220000,Low Value,Standard Customer
16810,0.546523,1,0.442809,Medium Risk,259.940000,Low Value,Standard Customer
16812,0.778276,1,0.442809,High Risk,214.080000,Low Value,At-Risk Customer
16813,0.126515,0,0.442809,Low Risk,147.900000,Low Value,Standard Customer
16814,0.089054,0,0.442809,Low Risk,3321.290000,High Value,Loyal High-Value Customer
16816,0.328964,0,0.442809,Low Risk,259.000000,Low Value,Standard Customer
16817,0.154311,0,0.442809,Low Risk,571.380000,Medium Value,Standard Customer
16818,0.099774,0,0.442809,Low Risk,1138.120000,Medium Value,Standard Customer
16820,0.465402,1,0.442809,Medium Risk,5.220000,Low Value,Standard Customer
16823,0.645673,1,0.442809,Medium Risk,129.750000,Low Value,Standard Customer
16824,0.539463,1,0.442809,Medium Risk,127.090000,Low Value,Standard Customer
16825,0.560237,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16828,0.495384,1,0.442809,Medium Risk,206.470000,Low Value,Standard Customer
16829,0.568126,1,0.442809,Medium Risk,150.190000,Low Value,Standard Customer
16832,0.559486,1,0.442809,Medium Risk,287.300000,Low Value,Standard Customer
16833,0.436450,0,0.442809,Medium Risk,426.720000,Low Value,Standard Customer
16834,0.670311,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
16835,0.542293,1,0.442809,Medium Risk,238.080000,Low Value,Standard Customer
16836,0.488060,1,0.442809,Medium Risk,153.250000,Low Value,Standard Customer
16837,0.129750,0,0.442809,Low Risk,1244.480000,Medium Value,Standard Customer
16838,0.516550,1,0.442809,Medium Risk,446.590000,Low Value,Standard Customer
16839,0.085599,0,0.442809,Low Risk,6342.540000,High Value,Loyal High-Value Customer
16841,0.141678,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16842,0.271503,0,0.442809,Low Risk,541.430000,Medium Value,Standard Customer
16843,0.084758,0,0.442809,Low Risk,1879.280000,Medium Value,Standard Customer
16849,0.632192,1,0.442809,Medium Risk,198.270000,Low Value,Standard Customer
16850,0.743326,1,0.442809,High Risk,75.930000,Low Value,At-Risk Customer
16852,0.554444,1,0.442809,Medium Risk,183.820000,Low Value,Standard Customer
16858,0.722149,1,0.442809,High Risk,352.290000,Low Value,At-Risk Customer
16859,0.306526,0,0.442809,Low Risk,18.010000,Low Value,Standard Customer
16861,0.481611,1,0.442809,Medium Risk,205.140000,Low Value,Standard Customer
16863,0.686431,1,0.442809,High Risk,234.580000,Low Value,At-Risk Customer
16866,0.487308,1,0.442809,Medium Risk,268.210000,Low Value,Standard Customer
16869,0.396310,0,0.442809,Medium Risk,194.430000,Low Value,Standard Customer
16871,0.215843,0,0.442809,Low Risk,1122.180000,Medium Value,Standard Customer
16872,0.395061,0,0.442809,Medium Risk,119.260000,Low Value,Standard Customer
16873,0.130962,0,0.442809,Low Risk,1992.180000,Medium Value,Standard Customer
16875,0.170220,0,0.442809,Low Risk,681.270000,Medium Value,Standard Customer
16877,0.397206,0,0.442809,Medium Risk,187.550000,Low Value,Standard Customer
16880,0.156284,0,0.442809,Low Risk,569.280000,Medium Value,Standard Customer
16882,0.610822,1,0.442809,Medium Risk,241.810000,Low Value,Standard Customer
16883,0.483284,1,0.442809,Medium Risk,252.070000,Low Value,Standard Customer
16885,0.724976,1,0.442809,High Risk,212.300000,Low Value,At-Risk Customer
16889,0.326385,0,0.442809,Low Risk,563.920000,Medium Value,Standard Customer
16891,0.210536,0,0.442809,Low Risk,341.690000,Low Value,Standard Customer
16892,0.587446,1,0.442809,Medium Risk,175.180000,Low Value,Standard Customer
16893,0.715529,1,0.442809,High Risk,179.220000,Low Value,At-Risk Customer
16897,0.633678,1,0.442809,Medium Risk,277.020000,Low Value,Standard Customer
16898,0.294459,0,0.442809,Low Risk,125.790000,Low Value,Standard Customer
16899,0.297806,0,0.442809,Low Risk,331.250000,Low Value,Standard Customer
16902,0.524844,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16904,0.086605,0,0.442809,Low Risk,1446.410000,Medium Value,Standard Customer
16905,0.355208,0,0.442809,Medium Risk,606.690000,Medium Value,Standard Customer
16906,0.398082,0,0.442809,Medium Risk,303.320000,Low Value,Standard Customer
16907,0.243841,0,0.442809,Low Risk,495.980000,Low Value,Standard Customer
16910,0.422837,0,0.442809,Medium Risk,105.270000,Low Value,Standard Customer
16912,0.141319,0,0.442809,Low Risk,1012.170000,Medium Value,Standard Customer
16913,0.721729,1,0.442809,High Risk,178.900000,Low Value,At-Risk Customer
16915,0.290150,0,0.442809,Low Risk,386.850000,Low Value,Standard Customer
16916,0.615376,1,0.442809,Medium Risk,152.080000,Low Value,Standard Customer
16917,0.719938,1,0.442809,High Risk,91.630000,Low Value,At-Risk Customer
16918,0.257146,0,0.442809,Low Risk,291.720000,Low Value,Standard Customer
16919,0.159758,0,0.442809,Low Risk,1354.290000,Medium Value,Standard Customer
16923,0.084045,0,0.442809,Low Risk,2494.110000,High Value,Loyal High-Value Customer
16926,0.746573,1,0.442809,High Risk,229.430000,Low Value,At-Risk Customer
16927,0.428305,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16928,0.091463,0,0.442809,Low Risk,863.790000,Medium Value,Standard Customer
16929,0.386223,0,0.442809,Medium Risk,177.810000,Low Value,Standard Customer
16931,0.087033,0,0.442809,Low Risk,1083.040000,Medium Value,Standard Customer
16933,0.528747,1,0.442809,Medium Risk,230.650000,Low Value,Standard Customer
16938,0.160799,0,0.442809,Low Risk,674.120000,Medium Value,Standard Customer
16940,0.202797,0,0.442809,Low Risk,230.770000,Low Value,Standard Customer
16942,0.126707,0,0.442809,Low Risk,856.830000,Medium Value,Standard Customer
16943,0.537376,1,0.442809,Medium Risk,644.510000,Medium Value,Standard Customer
16945,0.095625,0,0.442809,Low Risk,1403.670000,Medium Value,Standard Customer
16947,0.677157,1,0.442809,High Risk,20.250000,Low Value,At-Risk Customer
16948,0.354132,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16949,0.279170,0,0.442809,Low Risk,484.670000,Low Value,Standard Customer
16950,0.373235,0,0.442809,Medium Risk,361.670000,Low Value,Standard Customer
16951,0.242551,0,0.442809,Low Risk,167.270000,Low Value,Standard Customer
16952,0.469862,1,0.442809,Medium Risk,201.040000,Low Value,Standard Customer
16954,0.271281,0,0.442809,Low Risk,582.780000,Medium Value,Standard Customer
16955,0.399875,0,0.442809,Medium Risk,363.380000,Low Value,Standard Customer
16957,0.640678,1,0.442809,Medium Risk,303.980000,Low Value,Standard Customer
16960,0.570224,1,0.442809,Medium Risk,141.630000,Low Value,Standard Customer
16961,0.502654,1,0.442809,Medium Risk,126.080000,Low Value,Standard Customer
16963,0.613830,1,0.442809,Medium Risk,196.680000,Low Value,Standard Customer
16965,0.629226,1,0.442809,Medium Risk,13.510000,Low Value,Standard Customer
16966,0.243984,0,0.442809,Low Risk,466.100000,Low Value,Standard Customer
16967,0.607341,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16968,0.449507,1,0.442809,Medium Risk,144.550000,Low Value,Standard Customer
16969,0.363591,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16976,0.706316,1,0.442809,High Risk,186.730000,Low Value,At-Risk Customer
16979,0.390609,0,0.442809,Medium Risk,451.550000,Low Value,Standard Customer
16980,0.496919,1,0.442809,Medium Risk,194.190000,Low Value,Standard Customer
16983,0.155182,0,0.442809,Low Risk,554.750000,Medium Value,Standard Customer
16984,0.161321,0,0.442809,Low Risk,587.690000,Medium Value,Standard Customer
16985,0.157679,0,0.442809,Low Risk,2389.240000,High Value,Loyal High-Value Customer
16987,0.411377,0,0.442809,Medium Risk,529.020000,Medium Value,Standard Customer
16989,0.342509,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16990,0.697382,1,0.442809,High Risk,165.590000,Low Value,At-Risk Customer
16992,0.211230,0,0.442809,Low Risk,415.080000,Low Value,Standard Customer
16995,0.772918,1,0.442809,High Risk,246.810000,Low Value,At-Risk Customer
16996,0.176032,0,0.442809,Low Risk,709.160000,Medium Value,Standard Customer
16997,0.633931,1,0.442809,Medium Risk,434.440000,Low Value,Standard Customer
16998,0.413743,0,0.442809,Medium Risk,307.700000,Low Value,Standard Customer
17001,0.128088,0,0.442809,Low Risk,1456.380000,Medium Value,Standard Customer
17002,0.538023,1,0.442809,Medium Risk,436.880000,Low Value,Standard Customer
17004,0.389033,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17007,0.239726,0,0.442809,Low Risk,338.900000,Low Value,Standard Customer
17015,0.320782,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17017,0.096783,0,0.442809,Low Risk,1988.480000,Medium Value,Standard Customer
17018,0.712434,1,0.442809,High Risk,224.680000,Low Value,At-Risk Customer
17019,0.300509,0,0.442809,Low Risk,345.220000,Low Value,Standard Customer
17024,0.482109,1,0.442809,Medium Risk,182.640000,Low Value,Standard Customer
17025,0.646954,1,0.442809,Medium Risk,213.920000,Low Value,Standard Customer
17026,0.623792,1,0.442809,Medium Risk,211.700000,Low Value,Standard Customer
17027,0.225623,0,0.442809,Low Risk,378.070000,Low Value,Standard Customer
17029,0.484409,1,0.442809,Medium Risk,299.740000,Low Value,Standard Customer
17031,0.526642,1,0.442809,Medium Risk,132.150000,Low Value,Standard Customer
17033,0.553199,1,0.442809,Medium Risk,396.210000,Low Value,Standard Customer
17034,0.714621,1,0.442809,High Risk,170.910000,Low Value,At-Risk Customer
17035,0.594798,1,0.442809,Medium Risk,300.470000,Low Value,Standard Customer
17040,0.533633,1,0.442809,Medium Risk,105.980000,Low Value,Standard Customer
17041,0.268707,0,0.442809,Low Risk,276.170000,Low Value,Standard Customer
17042,0.209636,0,0.442809,Low Risk,193.420000,Low Value,Standard Customer
17043,0.479797,1,0.442809,Medium Risk,102.830000,Low Value,Standard Customer
17044,0.705925,1,0.442809,High Risk,244.220000,Low Value,At-Risk Customer
17045,0.393475,0,0.442809,Medium Risk,317.580000,Low Value,Standard Customer
17046,0.550998,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17047,0.398918,0,0.442809,Medium Risk,336.400000,Low Value,Standard Customer
17048,0.241984,0,0.442809,Low Risk,492.220000,Low Value,Standard Customer
17049,0.148699,0,0.442809,Low Risk,1527.800000,Medium Value,Standard Customer
17050,0.180048,0,0.442809,Low Risk,1647.950000,Medium Value,Standard Customer
17051,0.551767,1,0.442809,Medium Risk,77.020000,Low Value,Standard Customer
17053,0.429052,0,0.442809,Medium Risk,368.740000,Low Value,Standard Customer
17054,0.204976,0,0.442809,Low Risk,575.220000,Medium Value,Standard Customer
17058,0.386923,0,0.442809,Medium Risk,300.090000,Low Value,Standard Customer
17059,0.132872,0,0.442809,Low Risk,841.410000,Medium Value,Standard Customer
17060,0.695093,1,0.442809,High Risk,92.080000,Low Value,At-Risk Customer
17061,0.111079,0,0.442809,Low Risk,3296.220000,High Value,Loyal High-Value Customer
17062,0.519684,1,0.442809,Medium Risk,261.340000,Low Value,Standard Customer
17063,0.275942,0,0.442809,Low Risk,425.340000,Low Value,Standard Customer
17064,0.442884,1,0.442809,Medium Risk,291.360000,Low Value,Standard Customer
17065,0.659843,1,0.442809,High Risk,202.360000,Low Value,At-Risk Customer
17068,0.090286,0,0.442809,Low Risk,2083.920000,High Value,Loyal High-Value Customer
17069,0.143150,0,0.442809,Low Risk,857.270000,Medium Value,Standard Customer
17070,0.449602,1,0.442809,Medium Risk,88.380000,Low Value,Standard Customer
17071,0.141704,0,0.442809,Low Risk,845.350000,Medium Value,Standard Customer
17073,0.364911,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17075,0.359777,0,0.442809,Medium Risk,497.080000,Low Value,Standard Customer
17076,0.647733,1,0.442809,Medium Risk,309.110000,Low Value,Standard Customer
17080,0.628649,1,0.442809,Medium Risk,201.310000,Low Value,Standard Customer
17082,0.650943,1,0.442809,High Risk,46.310000,Low Value,At-Risk Customer
17083,0.334705,0,0.442809,Low Risk,604.640000,Medium Value,Standard Customer
17085,0.168425,0,0.442809,Low Risk,818.700000,Medium Value,Standard Customer
17088,0.332962,0,0.442809,Low Risk,546.630000,Medium Value,Standard Customer
17090,0.269297,0,0.442809,Low Risk,521.320000,Medium Value,Standard Customer
17091,0.119288,0,0.442809,Low Risk,1501.960000,Medium Value,Standard Customer
17092,0.363003,0,0.442809,Medium Risk,230.230000,Low Value,Standard Customer
17094,0.683135,1,0.442809,High Risk,252.490000,Low Value,At-Risk Customer
17095,0.477045,1,0.442809,Medium Risk,242.020000,Low Value,Standard Customer
17096,0.332785,0,0.442809,Low Risk,327.810000,Low Value,Standard Customer
17097,0.145773,0,0.442809,Low Risk,384.060000,Low Value,Standard Customer
17101,0.554006,1,0.442809,Medium Risk,109.720000,Low Value,Standard Customer
17102,0.719072,1,0.442809,High Risk,229.620000,Low Value,At-Risk Customer
17105,0.390689,0,0.442809,Medium Risk,9.570000,Low Value,Standard Customer
17107,0.173094,0,0.442809,Low Risk,2838.670000,High Value,Loyal High-Value Customer
17109,0.509095,1,0.442809,Medium Risk,246.580000,Low Value,Standard Customer
17110,0.594699,1,0.442809,Medium Risk,182.870000,Low Value,Standard Customer
17114,0.198115,0,0.442809,Low Risk,406.270000,Low Value,Standard Customer
17115,0.353086,0,0.442809,Medium Risk,414.930000,Low Value,Standard Customer
17117,0.712938,1,0.442809,High Risk,187.940000,Low Value,At-Risk Customer
17118,0.726327,1,0.442809,High Risk,133.950000,Low Value,At-Risk Customer
17120,0.664266,1,0.442809,High Risk,150.580000,Low Value,At-Risk Customer
17122,0.543423,1,0.442809,Medium Risk,156.360000,Low Value,Standard Customer
17123,0.587899,1,0.442809,Medium Risk,60.070000,Low Value,Standard Customer
17124,0.583792,1,0.442809,Medium Risk,125.080000,Low Value,Standard Customer
17126,0.182639,0,0.442809,Low Risk,271.140000,Low Value,Standard Customer
17128,0.734094,1,0.442809,High Risk,188.770000,Low Value,At-Risk Customer
17133,0.364221,0,0.442809,Medium Risk,1146.480000,Medium Value,Standard Customer
17134,0.420079,0,0.442809,Medium Risk,332.770000,Low Value,Standard Customer
17135,0.581326,1,0.442809,Medium Risk,179.490000,Low Value,Standard Customer
17138,0.719322,1,0.442809,High Risk,153.970000,Low Value,At-Risk Customer
17139,0.094470,0,0.442809,Low Risk,3942.930000,High Value,Loyal High-Value Customer
17140,0.676661,1,0.442809,High Risk,37.820000,Low Value,At-Risk Customer
17142,0.719436,1,0.442809,High Risk,202.920000,Low Value,At-Risk Customer
17146,0.360932,0,0.442809,Medium Risk,524.680000,Medium Value,Standard Customer
17147,0.300278,0,0.442809,Low Risk,507.300000,Medium Value,Standard Customer
17152,0.464202,1,0.442809,Medium Risk,1007.900000,Medium Value,Standard Customer
17155,0.564505,1,0.442809,Medium Risk,111.770000,Low Value,Standard Customer
17157,0.549084,1,0.442809,Medium Risk,201.860000,Low Value,Standard Customer
17158,0.456660,1,0.442809,Medium Risk,238.320000,Low Value,Standard Customer
17159,0.551316,1,0.442809,Medium Risk,17.810000,Low Value,Standard Customer
17160,0.151404,0,0.442809,Low Risk,872.580000,Medium Value,Standard Customer
17162,0.118395,0,0.442809,Low Risk,719.110000,Medium Value,Standard Customer
17164,0.295028,0,0.442809,Low Risk,470.280000,Low Value,Standard Customer
17165,0.709037,1,0.442809,High Risk,167.060000,Low Value,At-Risk Customer
17166,0.576644,1,0.442809,Medium Risk,214.650000,Low Value,Standard Customer
17169,0.522607,1,0.442809,Medium Risk,277.120000,Low Value,Standard Customer
17171,0.679606,1,0.442809,High Risk,108.100000,Low Value,At-Risk Customer
17173,0.315181,0,0.442809,Low Risk,665.520000,Medium Value,Standard Customer
17174,0.681454,1,0.442809,High Risk,195.460000,Low Value,At-Risk Customer
17175,0.262430,0,0.442809,Low Risk,550.220000,Medium Value,Standard Customer
17176,0.614274,1,0.442809,Medium Risk,112.380000,Low Value,Standard Customer
17179,0.356718,0,0.442809,Medium Risk,435.350000,Low Value,Standard Customer
17180,0.270929,0,0.442809,Low Risk,174.150000,Low Value,Standard Customer
17181,0.724372,1,0.442809,High Risk,104.910000,Low Value,At-Risk Customer
17183,0.471265,1,0.442809,Medium Risk,124.530000,Low Value,Standard Customer
17187,0.675347,1,0.442809,High Risk,130.540000,Low Value,At-Risk Customer
17188,0.169763,0,0.442809,Low Risk,832.730000,Medium Value,Standard Customer
17189,0.368339,0,0.442809,Medium Risk,197.010000,Low Value,Standard Customer
17190,0.498610,1,0.442809,Medium Risk,196.840000,Low Value,Standard Customer
17191,0.144706,0,0.442809,Low Risk,756.180000,Medium Value,Standard Customer
17193,0.441680,0,0.442809,Medium Risk,385.980000,Low Value,Standard Customer
17194,0.640937,1,0.442809,Medium Risk,252.520000,Low Value,Standard Customer
17198,0.556070,1,0.442809,Medium Risk,286.860000,Low Value,Standard Customer
17204,0.213578,0,0.442809,Low Risk,852.020000,Medium Value,Standard Customer
17211,0.150937,0,0.442809,Low Risk,756.540000,Medium Value,Standard Customer
17212,0.685688,1,0.442809,High Risk,139.020000,Low Value,At-Risk Customer
17213,0.131784,0,0.442809,Low Risk,1077.350000,Medium Value,Standard Customer
17214,0.403352,0,0.442809,Medium Risk,483.450000,Low Value,Standard Customer
17217,0.679985,1,0.442809,High Risk,210.330000,Low Value,At-Risk Customer
17218,0.255915,0,0.442809,Low Risk,592.200000,Medium Value,Standard Customer
17220,0.094003,0,0.442809,Low Risk,1036.380000,Medium Value,Standard Customer
17223,0.637542,1,0.442809,Medium Risk,341.250000,Low Value,Standard Customer
17226,0.732425,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
17227,0.404610,0,0.442809,Medium Risk,290.680000,Low Value,Standard Customer
17228,0.263107,0,0.442809,Low Risk,219.100000,Low Value,Standard Customer
17229,0.369176,0,0.442809,Medium Risk,199.080000,Low Value,Standard Customer
17230,0.266701,0,0.442809,Low Risk,2166.560000,High Value,Loyal High-Value Customer
17231,0.106998,0,0.442809,Low Risk,904.710000,Medium Value,Standard Customer
17234,0.598536,1,0.442809,Medium Risk,179.340000,Low Value,Standard Customer
17235,0.716288,1,0.442809,High Risk,177.070000,Low Value,At-Risk Customer
17236,0.252670,0,0.442809,Low Risk,390.750000,Low Value,Standard Customer
17238,0.097545,0,0.442809,Low Risk,1050.060000,Medium Value,Standard Customer
17239,0.673876,1,0.442809,High Risk,311.280000,Low Value,At-Risk Customer
17242,0.445948,1,0.442809,Medium Risk,360.180000,Low Value,Standard Customer
17243,0.088368,0,0.442809,Low Risk,2976.880000,High Value,Loyal High-Value Customer
17245,0.619257,1,0.442809,Medium Risk,174.240000,Low Value,Standard Customer
17248,0.448498,1,0.442809,Medium Risk,28.540000,Low Value,Standard Customer
17250,0.657402,1,0.442809,High Risk,174.830000,Low Value,At-Risk Customer
17251,0.733326,1,0.442809,High Risk,160.970000,Low Value,At-Risk Customer
17252,0.338875,0,0.442809,Low Risk,179.100000,Low Value,Standard Customer
17255,0.582135,1,0.442809,Medium Risk,163.170000,Low Value,Standard Customer
17256,0.447963,1,0.442809,Medium Risk,209.410000,Low Value,Standard Customer
17259,0.352212,0,0.442809,Medium Risk,154.910000,Low Value,Standard Customer
17262,0.416956,0,0.442809,Medium Risk,685.240000,Medium Value,Standard Customer
17263,0.654641,1,0.442809,High Risk,182.940000,Low Value,At-Risk Customer
17265,0.340262,0,0.442809,Low Risk,140.610000,Low Value,Standard Customer
17266,0.474532,1,0.442809,Medium Risk,188.440000,Low Value,Standard Customer
17267,0.410480,0,0.442809,Medium Risk,223.150000,Low Value,Standard Customer
17268,0.378956,0,0.442809,Medium Risk,150.630000,Low Value,Standard Customer
17272,0.303528,0,0.442809,Low Risk,315.980000,Low Value,Standard Customer
17277,0.546544,1,0.442809,Medium Risk,439.240000,Low Value,Standard Customer
17278,0.652236,1,0.442809,High Risk,107.480000,Low Value,At-Risk Customer
17282,0.297353,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17284,0.120684,0,0.442809,Low Risk,352.510000,Low Value,Standard Customer
17287,0.228479,0,0.442809,Low Risk,425.310000,Low Value,Standard Customer
17288,0.311290,0,0.442809,Low Risk,219.210000,Low Value,Standard Customer
17289,0.539933,1,0.442809,Medium Risk,111.810000,Low Value,Standard Customer
17291,0.781865,1,0.442809,High Risk,229.020000,Low Value,At-Risk Customer
17293,0.214167,0,0.442809,Low Risk,454.450000,Low Value,Standard Customer
17298,0.386696,0,0.442809,Medium Risk,163.520000,Low Value,Standard Customer
17299,0.353241,0,0.442809,Medium Risk,116.000000,Low Value,Standard Customer
17302,0.253426,0,0.442809,Low Risk,377.840000,Low Value,Standard Customer
17303,0.722345,1,0.442809,High Risk,121.480000,Low Value,At-Risk Customer
17306,0.090959,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17307,0.806638,1,0.442809,High Risk,335.250000,Low Value,At-Risk Customer
17309,0.550132,1,0.442809,Medium Risk,172.700000,Low Value,Standard Customer
17311,0.729332,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
17312,0.424806,0,0.442809,Medium Risk,358.220000,Low Value,Standard Customer
17314,0.160335,0,0.442809,Low Risk,671.070000,Medium Value,Standard Customer
17315,0.084401,0,0.442809,Low Risk,1548.170000,Medium Value,Standard Customer
17320,0.303885,0,0.442809,Low Risk,528.350000,Medium Value,Standard Customer
17323,0.184066,0,0.442809,Low Risk,140.620000,Low Value,Standard Customer
17324,0.573065,1,0.442809,Medium Risk,167.960000,Low Value,Standard Customer
17325,0.715078,1,0.442809,High Risk,193.190000,Low Value,At-Risk Customer
17329,0.674453,1,0.442809,High Risk,197.460000,Low Value,At-Risk Customer
17331,0.595060,1,0.442809,Medium Risk,210.010000,Low Value,Standard Customer
17334,0.664752,1,0.442809,High Risk,183.210000,Low Value,At-Risk Customer
17337,0.162554,0,0.442809,Low Risk,624.000000,Medium Value,Standard Customer
17338,0.092088,0,0.442809,Low Risk,2888.440000,High Value,Loyal High-Value Customer
17339,0.442099,0,0.442809,Medium Risk,203.810000,Low Value,Standard Customer
17340,0.093340,0,0.442809,Low Risk,3913.310000,High Value,Loyal High-Value Customer
17341,0.276208,0,0.442809,Low Risk,269.170000,Low Value,Standard Customer
17343,0.723194,1,0.442809,High Risk,206.780000,Low Value,At-Risk Customer
17345,0.272799,0,0.442809,Low Risk,214.550000,Low Value,Standard Customer
17346,0.118051,0,0.442809,Low Risk,405.160000,Low Value,Standard Customer
17348,0.609354,1,0.442809,Medium Risk,78.720000,Low Value,Standard Customer
17349,0.581456,1,0.442809,Medium Risk,140.070000,Low Value,Standard Customer
17351,0.490749,1,0.442809,Medium Risk,353.970000,Low Value,Standard Customer
17353,0.375107,0,0.442809,Medium Risk,301.940000,Low Value,Standard Customer
17356,0.709108,1,0.442809,High Risk,119.110000,Low Value,At-Risk Customer
17358,0.624188,1,0.442809,Medium Risk,232.840000,Low Value,Standard Customer
17360,0.483592,1,0.442809,Medium Risk,83.780000,Low Value,Standard Customer
17361,0.510793,1,0.442809,Medium Risk,287.230000,Low Value,Standard Customer
17362,0.604316,1,0.442809,Medium Risk,220.620000,Low Value,Standard Customer
17364,0.120794,0,0.442809,Low Risk,1258.170000,Medium Value,Standard Customer
17365,0.142471,0,0.442809,Low Risk,179.690000,Low Value,Standard Customer
17367,0.621311,1,0.442809,Medium Risk,107.250000,Low Value,Standard Customer
17368,0.152007,0,0.442809,Low Risk,587.090000,Medium Value,Standard Customer
17370,0.356993,0,0.442809,Medium Risk,142.680000,Low Value,Standard Customer
17371,0.754053,1,0.442809,High Risk,219.300000,Low Value,At-Risk Customer
17372,0.142124,0,0.442809,Low Risk,480.250000,Low Value,Standard Customer
17373,0.420296,0,0.442809,Medium Risk,186.950000,Low Value,Standard Customer
17374,0.624080,1,0.442809,Medium Risk,399.340000,Low Value,Standard Customer
17375,0.418301,0,0.442809,Medium Risk,146.230000,Low Value,Standard Customer
17376,0.703763,1,0.442809,High Risk,210.970000,Low Value,At-Risk Customer
17377,0.112948,0,0.442809,Low Risk,931.860000,Medium Value,Standard Customer
17381,0.085682,0,0.442809,Low Risk,1654.590000,Medium Value,Standard Customer
17384,0.623804,1,0.442809,Medium Risk,208.450000,Low Value,Standard Customer
17386,0.226521,0,0.442809,Low Risk,822.020000,Medium Value,Standard Customer
17388,0.349786,0,0.442809,Low Risk,288.630000,Low Value,Standard Customer
17389,0.085419,0,0.442809,Low Risk,7268.810000,High Value,Loyal High-Value Customer
17391,0.574018,1,0.442809,Medium Risk,135.220000,Low Value,Standard Customer
17392,0.633268,1,0.442809,Medium Risk,202.590000,Low Value,Standard Customer
17394,0.670724,1,0.442809,High Risk,65.380000,Low Value,At-Risk Customer
17396,0.211973,0,0.442809,Low Risk,3511.260000,High Value,Loyal High-Value Customer
17398,0.373530,0,0.442809,Medium Risk,389.980000,Low Value,Standard Customer
17400,0.176799,0,0.442809,Low Risk,1006.280000,Medium Value,Standard Customer
17402,0.168152,0,0.442809,Low Risk,1324.890000,Medium Value,Standard Customer
17404,0.084827,0,0.442809,Low Risk,3582.920000,High Value,Loyal High-Value Customer
17405,0.421735,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17406,0.451432,1,0.442809,Medium Risk,1150.280000,Medium Value,Standard Customer
17408,0.611224,1,0.442809,Medium Risk,213.370000,Low Value,Standard Customer
17409,0.560183,1,0.442809,Medium Risk,542.120000,Medium Value,Standard Customer
17410,0.344273,0,0.442809,Low Risk,294.060000,Low Value,Standard Customer
17411,0.622594,1,0.442809,Medium Risk,253.730000,Low Value,Standard Customer
17412,0.344173,0,0.442809,Low Risk,445.130000,Low Value,Standard Customer
17414,0.492694,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17416,0.105713,0,0.442809,Low Risk,2360.170000,High Value,Loyal High-Value Customer
